Date,USD,JPY,GBP,CHF,AUD,CAD,CNY,HKD,KRW,MYR,NZD,PHP,SGD,THB,ZAR
9/10/2015,1.1362,136.65,0.7407,1.0919,1.5502,1.4698,7.2094,8.8057,1298.05,4.6919,1.6964,51.945,1.5855,40.392,15.0674
8/10/2015,1.1254,134.92,0.7366,1.0935,1.5664,1.4683,7.1507,8.722,1305.49,4.75,1.705,51.923,1.589,40.5,15.1556
7/10/2015,1.1266,135.3,0.7358,1.0882,1.5586,1.4649,7.1621,8.7312,1299.71,4.74,1.6966,51.829,1.587,40.401,15.069
6/10/2015,1.1224,135.07,0.7399,1.0936,1.5781,1.4701,7.1358,8.6987,1311.31,4.8962,1.7293,52.091,1.5986,40.768,15.3607
5/10/2015,1.1236,135.07,0.7402,1.0938,1.5853,1.4735,7.1417,8.708,1304.86,4.909,1.7272,52.193,1.5984,40.854,15.2697
2/10/2015,1.116,134.24,0.7358,1.0923,1.587,1.4775,7.0945,8.6491,1318.86,4.9271,1.7409,52.153,1.5996,40.846,15.5101
1/10/2015,1.1153,133.56,0.7367,1.0903,1.5777,1.4799,7.0901,8.6436,1314.36,4.9148,1.7332,52.147,1.5916,40.63,15.4495
30/09/2015,1.1203,134.69,0.7385,1.0915,1.5939,1.5034,7.1206,8.6824,1328.27,4.9237,1.7568,52.347,1.5921,40.712,15.4984
29/09/2015,1.1204,134.38,0.7391,1.0901,1.6009,1.5,7.1316,8.6831,1338.63,4.9835,1.7616,52.48,1.6004,40.832,15.5812
28/09/2015,1.117,134.13,0.7352,1.0941,1.5967,1.4921,7.1099,8.6569,1334.11,4.941,1.7585,52.271,1.596,40.603,15.6728
25/09/2015,1.1151,134.92,0.73475,1.0922,1.5895,1.4845,7.1082,8.642,1326.92,4.8912,1.7578,52.126,1.586,40.322,15.3184
24/09/2015,1.1241,134.48,0.7387,1.0928,1.6147,1.5039,7.1743,8.7119,1344.25,4.8862,1.7857,52.84,1.6054,40.85,15.7352
23/09/2015,1.115,134.03,0.7297,1.0882,1.5813,1.479,7.1165,8.6414,1328.24,4.8471,1.7712,52.174,1.585,40.286,15.2287
22/09/2015,1.1155,133.75,0.7223,1.086,1.5732,1.4804,7.1129,8.6451,1322.15,4.8017,1.7715,52.041,1.5817,40.164,15.2542
21/09/2015,1.125,135.5,0.7243,1.0906,1.5693,1.4831,7.1643,8.7188,1325.46,4.7931,1.7696,52.274,1.5843,40.269,15.0071
18/09/2015,1.1419,136.31,0.7298,1.0913,1.5709,1.4876,7.2674,8.8498,1329,4.8053,1.7703,52.878,1.5886,40.596,15.0962
17/09/2015,1.1312,136.76,0.72865,1.095,1.5776,1.4925,7.2016,8.767,1315.48,4.7771,1.7821,52.548,1.5818,40.437,15.1419
16/09/2015,1.1228,135.45,0.72665,1.0943,1.5677,1.4877,7.1531,8.7021,1319.08,4.7531,1.7701,52.356,1.5726,40.387,15
15/09/2015,1.132,135.44,0.7346,1.0971,1.5885,1.4984,7.2107,8.7731,1335.54,4.8587,1.7877,52.887,1.5849,40.695,15.2568
14/09/2015,1.1305,136.04,0.7334,1.0979,1.5874,1.4983,7.2008,8.7615,1335.76,4.8666,1.7905,52.889,1.5919,40.743,15.3545
11/09/2015,1.1268,136.02,0.7306,1.1031,1.5955,1.4945,7.1832,8.7327,1333.25,4.8642,1.7914,52.755,1.5948,40.734,15.2887
10/09/2015,1.1185,135.38,0.72655,1.0923,1.5831,1.4822,7.1329,8.6685,1327.1,4.8238,1.7775,52.388,1.5837,40.387,15.4986
9/09/2015,1.1139,134.65,0.7251,1.0893,1.586,1.4757,7.1047,8.6334,1325.47,4.8043,1.7461,52.258,1.5782,40.193,15.2276
8/09/2015,1.1162,133.82,0.7244,1.092,1.5976,1.4757,7.1075,8.6514,1334.07,4.8435,1.7747,52.335,1.5847,40.285,15.421
7/09/2015,1.1146,133.09,0.73035,1.0871,1.6062,1.4802,7.0954,8.6382,1339.65,4.8327,1.7801,52.366,1.5901,40.253,15.5102
4/09/2015,1.1138,132.82,0.7315,1.0839,1.5948,1.4736,7.0792,8.6321,1323.93,4.7325,1.7478,52.076,1.58,39.919,15.1744
3/09/2015,1.1229,134.98,0.7345,1.0903,1.6035,1.4893,7.137,8.7026,1338.03,4.7613,1.7679,52.579,1.5901,40.295,15.2883
2/09/2015,1.1255,135.21,0.7369,1.0867,1.6061,1.4919,7.1537,8.7226,1332.76,4.7391,1.7766,52.647,1.5938,40.25,15.148
1/09/2015,1.1236,134.87,0.7328,1.0825,1.5956,1.4856,7.1514,8.7079,1321.48,4.7,1.7749,52.515,1.5869,40.165,15.0403
31/08/2015,1.1215,136.07,0.72753,1.0825,1.5753,1.4863,7.1579,8.692,1326.96,4.6998,1.7536,52.487,1.5842,40.2,14.9546
28/08/2015,1.1268,136.16,0.7321,1.0807,1.5789,1.4954,7.1998,8.7327,1327.2,4.7165,1.7477,52.631,1.5844,40.439,14.9146
27/08/2015,1.1284,135.62,0.7312,1.0771,1.579,1.4924,7.2281,8.7452,1330.87,4.7752,1.7469,52.668,1.5793,40.222,14.8012
26/08/2015,1.1402,136.46,0.7314,1.0778,1.5963,1.5125,7.3079,8.8383,1353.57,4.8413,1.7558,53.208,1.6006,40.671,14.8996
25/08/2015,1.1506,137.84,0.729,1.0834,1.5937,1.5181,7.3786,8.9182,1356.95,4.8489,1.7596,53.624,1.6084,40.888,15.0211
24/08/2015,1.1497,137.8,0.7302,1.0777,1.5903,1.5236,7.3636,8.9137,1389.25,4.9063,1.7527,53.867,1.6275,41.121,15.2533
21/08/2015,1.1281,138.4,0.7198,1.0765,1.5384,1.4787,7.2064,8.7441,1346.41,4.6915,1.6936,52.653,1.5852,40.191,14.5991
20/08/2015,1.1183,138.5,0.7138,1.0772,1.5287,1.4679,7.1449,8.6695,1332.53,4.592,1.6898,52.143,1.5702,39.854,14.4775
19/08/2015,1.1041,137.31,0.7049,1.0755,1.5026,1.4431,7.0614,8.5594,1308.79,4.529,1.6789,51.138,1.5505,39.3,14.2438
18/08/2015,1.106,137.44,0.7042,1.0798,1.5065,1.4494,7.072,8.5764,1307.94,4.524,1.68,51.161,1.5514,39.308,14.2847
17/08/2015,1.11,138.22,0.7105,1.0841,1.5096,1.4581,7.0983,8.6077,1316.04,4.553,1.6927,51.403,1.5644,39.264,14.334
14/08/2015,1.1171,138.7,0.7145,1.0875,1.5122,1.4571,7.1396,8.664,1314.78,4.5583,1.7033,51.557,1.5667,39.322,14.2927
13/08/2015,1.1109,138.23,0.7106,1.0849,1.5121,1.4455,7.1078,8.612,1309.14,4.4555,1.6895,51.312,1.5539,39.19,14.2205
12/08/2015,1.1155,138.45,0.7149,1.0864,1.5128,1.4467,7.1234,8.65,1310.33,4.5061,1.6847,51.495,1.5652,39.321,14.2173
11/08/2015,1.1055,137.99,0.7088,1.0859,1.5092,1.4454,6.9923,8.5743,1304.4,4.3927,1.6866,50.925,1.5465,39.013,14.063
10/08/2015,1.096,136.67,0.7071,1.08,1.4884,1.4392,6.8058,8.4968,1275.09,4.3144,1.6668,50.213,1.5191,38.513,13.9475
7/08/2015,1.0941,136.43,0.7051,1.0738,1.4809,1.4313,6.794,8.4811,1272.46,4.296,1.6647,50.04,1.5136,38.46,13.8948
6/08/2015,1.0885,135.94,0.7014,1.0713,1.4849,1.4333,6.7593,8.4401,1270.42,4.2588,1.6665,49.83,1.508,38.283,13.8905
5/08/2015,1.0883,135.23,0.6963,1.0658,1.4755,1.4334,6.758,8.4386,1273.24,4.2202,1.6641,49.758,1.5057,38.346,13.8983
4/08/2015,1.0973,136.07,0.70275,1.064,1.4831,1.4408,6.8143,8.5084,1274.78,4.2271,1.663,50.074,1.5104,38.448,13.8875
3/08/2015,1.0951,136.07,0.7028,1.0598,1.5071,1.4404,6.8002,8.4903,1281.97,4.2181,1.6618,50.078,1.5087,38.419,13.9277
31/07/2015,1.0967,136.34,0.7041,1.0565,1.514,1.431,6.8102,8.5032,1287.41,4.2015,1.6769,50.146,1.5082,38.571,13.921
30/07/2015,1.0955,136.25,0.701,1.0633,1.5065,1.422,6.8027,8.492,1285.21,4.1837,1.6577,50.1,1.5053,38.436,13.8962
29/07/2015,1.103,136.5,0.7053,1.0622,1.5101,1.4289,6.8486,8.5494,1277.13,4.2028,1.6531,50.196,1.5075,38.552,13.8317
28/07/2015,1.1025,136.46,0.7074,1.0659,1.5089,1.4348,6.8459,8.5457,1283.83,4.206,1.6545,50.163,1.5073,38.477,13.8491
27/07/2015,1.1058,136.23,0.7127,1.0595,1.5184,1.4409,6.8668,8.5708,1293.39,4.2242,1.6741,50.356,1.5152,38.585,14.0287
24/07/2015,1.0939,135.7,0.7069,1.0512,1.5058,1.432,6.7918,8.4793,1284.37,4.1844,1.667,49.839,1.5039,38.233,13.8192
23/07/2015,1.0999,136.15,0.7044,1.0517,1.4844,1.4271,6.8299,8.5255,1274.7,4.1846,1.6477,49.873,1.5029,38.215,13.6702
22/07/2015,1.0902,134.98,0.6982,1.0482,1.4765,1.4167,6.7695,8.4498,1257.5,4.1359,1.6562,49.26,1.4889,37.795,13.4922
21/07/2015,1.0867,135.17,0.6987,1.044,1.4746,1.4118,6.7479,8.4229,1252.96,4.1309,1.646,49.119,1.4841,37.469,13.4696
20/07/2015,1.0852,134.83,0.6971,1.0443,1.4703,1.4091,6.7378,8.4117,1254.49,4.1349,1.6486,49.18,1.4895,37.363,13.4684
17/07/2015,1.0889,135.01,0.6983,1.0431,1.4712,1.4132,6.7615,8.4394,1249.02,4.1343,1.6619,49.212,1.487,37.189,13.4191
16/07/2015,1.0867,134.9,0.6981,1.0407,1.4713,1.407,6.7496,8.4229,1248.24,4.1311,1.6674,49.165,1.4854,37.187,13.4938
15/07/2015,1.1009,135.95,0.7045,1.0439,1.4753,1.403,6.8357,8.533,1258.96,4.1867,1.6445,49.818,1.4999,37.514,13.5986
14/07/2015,1.1031,136.02,0.7084,1.0422,1.4828,1.4076,6.8478,8.55,1259.33,4.1912,1.6468,49.886,1.5002,37.536,13.6795
13/07/2015,1.1049,136.3,0.7115,1.0478,1.4874,1.4055,6.8597,8.5653,1252.35,4.2059,1.647,49.874,1.4955,37.599,13.7985
10/07/2015,1.1185,136.88,0.7208,1.0464,1.4975,1.4212,6.9452,8.6697,1260.38,4.2436,1.657,50.448,1.5075,37.951,13.8826
9/07/2015,1.1054,134.3,0.7176,1.0504,1.4816,1.4022,6.8632,8.5693,1249.29,4.1952,1.6399,49.924,1.4931,37.5,13.7689
8/07/2015,1.1024,133.88,0.7173,1.0463,1.4866,1.4048,6.8449,8.5472,1249.49,4.1979,1.6484,49.818,1.4917,37.5,13.7974
7/07/2015,1.0931,133.88,0.7077,1.0383,1.4722,1.3925,6.7909,8.4771,1238.42,4.1727,1.6487,49.489,1.4841,37.119,13.6408
6/07/2015,1.1008,135.11,0.708,1.0422,1.4688,1.3914,6.8337,8.5338,1241.95,4.2018,1.644,49.651,1.4876,37.257,13.6731
3/07/2015,1.1096,136.38,0.7102,1.0466,1.4747,1.3961,6.8856,8.6021,1246.81,4.1937,1.6581,49.988,1.4953,37.482,13.6359
2/07/2015,1.1066,136.82,0.7103,1.0507,1.4573,1.3963,6.8659,8.5778,1245.07,4.1777,1.6597,49.987,1.4963,37.42,13.6706
1/07/2015,1.11,136.63,0.70905,1.0457,1.4458,1.3902,6.8838,8.6053,1246.87,4.1756,1.6415,50.222,1.4982,37.537,13.5328
30/06/2015,1.1189,137.01,0.7114,1.0413,1.455,1.3839,6.9366,8.674,1251.27,4.2185,1.6548,50.474,1.5068,37.796,13.6416
29/06/2015,1.1133,136.81,0.7085,1.0376,1.4526,1.3776,6.9121,8.6306,1249.68,4.207,1.6268,50.301,1.5016,37.635,13.6434
26/06/2015,1.1202,138.58,0.7123,1.0447,1.4631,1.3851,6.9553,8.6842,1258.49,4.2416,1.6347,50.51,1.51,37.868,13.6412
25/06/2015,1.1206,138.52,0.7126,1.0507,1.4477,1.3878,6.958,8.6866,1245.32,4.2107,1.6211,50.549,1.5032,37.83,13.5625
24/06/2015,1.1213,138.93,0.7118,1.0449,1.4473,1.3793,6.9619,8.6927,1244.32,4.2182,1.6297,50.514,1.5061,37.875,13.5958
23/06/2015,1.1204,138.72,0.7101,1.0449,1.4538,1.3825,6.9539,8.6859,1238.95,4.1925,1.6381,50.536,1.5006,37.819,13.6514
22/06/2015,1.1345,139.8,0.7169,1.0435,1.4616,1.3879,7.0446,8.7944,1249.02,4.2345,1.6484,51.027,1.5141,38.178,13.791
19/06/2015,1.1299,139.19,0.7134,1.0449,1.4591,1.3865,7.016,8.7585,1249.77,4.2298,1.6393,50.887,1.511,38.066,13.8608
18/06/2015,1.1404,139.94,0.7167,1.0461,1.457,1.3867,7.0786,8.8415,1258.22,4.2231,1.6399,51.181,1.5186,38.348,13.8857
17/06/2015,1.1279,139.78,0.717,1.0451,1.4694,1.3887,7.001,8.7445,1263.34,4.2356,1.6284,50.962,1.5189,38.015,14.0226
16/06/2015,1.1215,138.42,0.7182,1.0465,1.4482,1.3843,6.9651,8.6949,1256.05,4.2107,1.6058,50.707,1.5098,37.789,13.9607
15/06/2015,1.1218,138.54,0.7234,1.0512,1.4466,1.3845,6.9653,8.6972,1253.5,4.2185,1.6053,50.735,1.5107,37.818,13.9372
12/06/2015,1.122,138.78,0.7245,1.0469,1.456,1.3804,6.9655,8.699,1251.48,4.2106,1.6083,50.776,1.5126,37.82,13.9279
11/06/2015,1.1232,138.95,0.7266,1.0523,1.4533,1.3839,6.9707,8.7078,1252.23,4.2062,1.6042,50.879,1.5135,37.911,13.9601
10/06/2015,1.1279,138.69,0.7284,1.0486,1.4571,1.3801,7.0008,8.7446,1255,4.2169,1.5689,50.756,1.5168,37.944,13.9499
9/06/2015,1.1249,139.56,0.7354,1.0465,1.4606,1.3889,6.981,8.7211,1258.68,4.2212,1.5715,50.757,1.5196,37.941,13.9876
8/06/2015,1.1162,139.84,0.7318,1.047,1.4615,1.3879,6.9278,8.6536,1252.08,4.2075,1.5776,50.465,1.5165,37.694,14.0463
5/06/2015,1.1218,139.97,0.7317,1.0478,1.4534,1.4023,6.9596,8.6979,1249.74,4.1766,1.5713,50.501,1.5122,37.829,13.9126
4/06/2015,1.1317,140.47,0.7354,1.0551,1.4618,1.4089,7.0177,8.7733,1256.92,4.1867,1.5834,50.79,1.5221,38.171,13.9625
3/06/2015,1.1134,138.46,0.7275,1.0427,1.4321,1.3856,6.9026,8.633,1233.44,4.1079,1.5586,49.872,1.5018,37.506,13.6489
2/06/2015,1.1029,137.52,0.7243,1.0391,1.4342,1.3784,6.8358,8.5539,1228.83,4.0769,1.5487,49.29,1.4945,37.255,13.5207
1/06/2015,1.0944,135.79,0.71925,1.0331,1.4341,1.3673,6.7807,8.4871,1217.13,4.0368,1.5372,48.697,1.4795,36.881,13.4116
29/05/2015,1.097,135.95,0.719,1.0341,1.4338,1.365,6.7994,8.5052,1220.31,4.0195,1.5405,48.949,1.4799,37.007,13.3409
28/05/2015,1.0896,135.36,0.7124,1.0344,1.4267,1.3594,6.7568,8.4484,1208.3,3.9797,1.5213,48.56,1.4723,36.909,13.2001
27/05/2015,1.0863,134.37,0.707,1.0331,1.4089,1.3531,6.7338,8.4222,1205.12,3.9615,1.5031,48.586,1.4691,36.777,13.162
26/05/2015,1.0926,134.07,0.7096,1.0351,1.402,1.352,6.7785,8.4706,1207.02,3.9642,1.4981,48.79,1.4707,36.799,13.1248
25/05/2015,1.0978,133.39,0.71,1.0349,1.4023,1.3496,6.8098,8.51,1204.41,3.9668,1.5025,48.958,1.4728,36.882,13.1034
22/05/2015,1.1164,135.01,0.7138,1.0417,1.4163,1.362,6.9194,8.6543,1218.15,4.0013,1.5169,49.804,1.4848,37.242,13.1543
21/05/2015,1.1133,134.79,0.7099,1.0394,1.4112,1.36,6.898,8.6322,1218.13,4.0123,1.5239,49.433,1.4875,37.203,13.1113
20/05/2015,1.1118,134.43,0.7157,1.0429,1.407,1.3578,6.8974,8.6193,1218.25,4.018,1.5143,49.579,1.4851,37.334,13.2281
19/05/2015,1.118,134.36,0.72185,1.042,1.4027,1.3618,6.9384,8.6668,1219.29,4.0207,1.5103,49.862,1.4885,37.375,13.254
18/05/2015,1.1389,136.33,0.727,1.0482,1.4228,1.3733,7.0661,8.8283,1236.94,4.065,1.5356,50.596,1.5056,37.977,13.5051
15/05/2015,1.1328,135.78,0.7211,1.0463,1.4159,1.3636,7.0278,8.7803,1234.48,4.0449,1.5237,50.365,1.5023,38.07,13.4438
14/05/2015,1.1419,136.12,0.7231,1.0386,1.4087,1.3645,7.0812,8.851,1245.36,4.0762,1.5199,50.839,1.5053,38.241,13.5127
13/05/2015,1.1221,134.31,0.7174,1.041,1.3945,1.3436,6.9622,8.6987,1229.03,4.036,1.5061,50.12,1.4916,37.661,13.445
12/05/2015,1.1239,134.85,0.7164,1.0396,1.407,1.3532,6.9822,8.7133,1231.25,4.0609,1.5239,50.366,1.5013,37.939,13.6327
11/05/2015,1.1142,133.64,0.7196,1.0403,1.4117,1.3497,6.9194,8.6381,1219.64,4.0102,1.5115,49.83,1.4871,37.521,13.3584
8/05/2015,1.1221,134.9,0.728,1.0385,1.4181,1.3581,6.9639,8.7002,1227.08,4.0362,1.5085,50.141,1.4923,37.597,13.5267
7/05/2015,1.1305,134.72,0.7425,1.0343,1.4186,1.3645,7.0129,8.7642,1234.03,4.0671,1.5108,50.551,1.5049,37.967,13.5617
6/05/2015,1.123,134.59,0.7376,1.0374,1.403,1.3487,6.963,8.7053,1215.84,4.0089,1.499,50.061,1.4899,37.373,13.5142
5/05/2015,1.1117,133.92,0.735,1.0376,1.4119,1.344,6.895,8.6169,1204.72,4.0166,1.4822,49.623,1.4862,37.131,13.3938
4/05/2015,1.1152,134.07,0.73788,1.0431,1.4225,1.3512,6.9245,8.646,1206.68,4.0152,1.4727,49.803,1.4861,37.158,13.439
30/04/2015,1.1215,133.26,0.7267,1.0486,1.4161,1.348,6.9568,8.6925,1202.48,3.9895,1.4727,50.088,1.4815,36.976,13.2413
29/04/2015,1.1002,131.2,0.7161,1.0491,1.3762,1.3262,6.8211,8.5278,1179.14,3.9178,1.431,48.743,1.4557,36.142,13.0682
28/04/2015,1.0927,130.09,0.715,1.0464,1.3752,1.3188,6.7806,8.4696,1167.18,3.8755,1.4226,48.32,1.4433,35.611,13.0108
27/04/2015,1.0822,129.23,0.7162,1.0367,1.3867,1.3155,6.7311,8.3877,1162.38,3.8533,1.425,47.933,1.4435,35.386,13.1046
24/04/2015,1.0824,129.36,0.7159,1.0338,1.3884,1.3118,6.7053,8.3886,1167.1,3.8686,1.4305,47.93,1.4477,35.232,13.1863
23/04/2015,1.0772,129.36,0.717,1.0383,1.3937,1.317,6.6764,8.3484,1167.64,3.9067,1.4259,47.608,1.4513,34.963,13.2001
22/04/2015,1.0743,128.45,0.7129,1.0323,1.3796,1.3152,6.6543,8.3258,1157.83,3.8619,1.3922,47.457,1.4456,34.764,13.0357
21/04/2015,1.07,127.75,0.7187,1.0252,1.3821,1.3085,6.6358,8.2926,1158.82,3.8859,1.3884,47.329,1.4443,34.631,12.9576
20/04/2015,1.0723,127.68,0.71955,1.0283,1.3823,1.3138,6.6543,8.3134,1160.25,3.893,1.397,47.451,1.4464,34.732,12.9749
17/04/2015,1.0814,128.45,0.7199,1.0297,1.3842,1.3183,6.7013,8.382,1167.11,3.911,1.4025,47.819,1.4522,34.992,12.9192
16/04/2015,1.0711,127.64,0.7189,1.0327,1.379,1.318,6.6377,8.3031,1164.56,3.9046,1.4038,47.562,1.4502,34.709,12.9081
15/04/2015,1.0579,126.52,0.7168,1.0321,1.3945,1.3277,6.5644,8.2004,1159.5,3.9206,1.4104,47.086,1.4402,34.327,12.8567
14/04/2015,1.0564,126.67,0.7217,1.0344,1.3936,1.3292,6.5633,8.1872,1156.94,3.9092,1.4169,47.117,1.44,34.291,12.81
13/04/2015,1.0552,127.2,0.7215,1.0373,1.3925,1.3324,6.5552,8.1779,1163.3,3.9172,1.4187,47.2,1.4491,34.376,12.8258
10/04/2015,1.057,127.32,0.7244,1.039,1.3824,1.3386,6.5626,8.1919,1157.92,3.876,1.4059,47.147,1.4439,34.415,12.7464
9/04/2015,1.0774,129.22,0.7268,1.0447,1.3951,1.3493,6.6863,8.35,1175.39,3.906,1.4188,47.904,1.4586,35.048,12.7006
8/04/2015,1.0862,130.09,0.7264,1.0438,1.4078,1.3487,6.7377,8.4183,1184.59,3.9431,1.4315,48.255,1.4706,35.367,12.7982
7/04/2015,1.0847,130.33,0.7286,1.0438,1.4192,1.3563,6.7241,8.4086,1183.28,3.9527,1.4423,48.3,1.4724,35.335,12.8345
2/04/2015,1.083,129.59,0.7316,1.04,1.4343,1.3693,6.7105,8.3958,1183.31,3.964,1.4499,48.092,1.4719,35.187,12.995
1/04/2015,1.0755,129.29,0.7285,1.0426,1.4153,1.3632,6.6662,8.3382,1187.67,3.9785,1.4472,47.917,1.4696,34.965,13.0011
31/03/2015,1.0759,128.95,0.7273,1.0463,1.4154,1.3738,6.671,8.3422,1192.58,3.9873,1.4388,48.057,1.4774,35.018,13.1324
30/03/2015,1.0845,130.02,0.7328,1.0439,1.4158,1.3709,6.7324,8.41,1201.04,4.0246,1.4417,48.527,1.4898,35.328,13.1446
27/03/2015,1.0856,129.39,0.7298,1.0476,1.394,1.358,6.7478,8.4181,1199.43,3.9994,1.4342,48.657,1.4862,35.335,13.0504
26/03/2015,1.0973,130.67,0.7371,1.0498,1.399,1.3653,6.8174,8.509,1212.14,4.0212,1.4429,49.171,1.4987,35.712,13.0189
25/03/2015,1.0985,131.13,0.7365,1.0517,1.3925,1.3711,6.8244,8.5191,1208.22,4.0271,1.4322,49.163,1.5023,35.715,12.9574
24/03/2015,1.095,130.89,0.7344,1.0491,1.3843,1.3649,6.7981,8.4912,1209.42,3.9951,1.4301,49.011,1.4937,35.569,12.962
23/03/2015,1.0912,130.8,0.7318,1.0561,1.3938,1.3667,6.7812,8.4628,1208.5,4.032,1.4314,48.845,1.4956,35.497,13.0633
20/03/2015,1.0776,130.26,0.7255,1.0552,1.3988,1.3655,6.6864,8.3615,1207.96,4.0199,1.4401,48.439,1.4938,35.227,13.0627
19/03/2015,1.0677,129.12,0.7183,1.0595,1.3966,1.3578,6.614,8.2842,1197.86,3.9555,1.4453,47.979,1.4809,34.997,13.0815
18/03/2015,1.0592,128.35,0.723,1.0627,1.3901,1.3583,6.5982,8.2178,1196.29,3.9292,1.4461,47.496,1.4735,34.878,13.1048
17/03/2015,1.0635,128.9,0.71995,1.066,1.3914,1.3585,6.6468,8.2573,1197.96,3.9311,1.4444,47.47,1.4767,35.017,13.181
16/03/2015,1.0557,127.96,0.7131,1.0615,1.3797,1.3493,6.6113,8.1976,1195.32,3.9074,1.4307,46.899,1.467,34.763,13.0917
13/03/2015,1.0572,128.41,0.71525,1.0648,1.38,1.3462,6.6172,8.2114,1199.18,3.9021,1.4397,46.909,1.4679,34.784,13.1788
12/03/2015,1.0613,128.29,0.7091,1.0636,1.3771,1.3432,6.6458,8.2439,1188.78,3.9061,1.4329,46.976,1.4623,34.823,12.9632
11/03/2015,1.0578,128.33,0.70355,1.0655,1.3899,1.3432,6.6245,8.2102,1193.24,3.9109,1.4608,46.852,1.4676,34.789,13.0055
10/03/2015,1.0738,130.29,0.7128,1.0703,1.4034,1.3566,6.7236,8.3326,1206.66,3.9786,1.4729,47.554,1.4889,35.1,13.1869
9/03/2015,1.086,131.31,0.7186,1.0691,1.4043,1.3674,6.8034,8.4264,1209.21,3.9943,1.473,48.018,1.4979,35.371,13.1281
6/03/2015,1.0963,131.48,0.722,1.07,1.399,1.3666,6.8651,8.5055,1203.83,3.9923,1.4627,48.282,1.5004,35.531,12.9134
5/03/2015,1.1069,133.1,0.7251,1.0697,1.4205,1.377,6.9382,8.5847,1218.84,4.0416,1.4777,48.848,1.5156,35.885,13.0163
4/03/2015,1.1124,133.15,0.7259,1.0694,1.4191,1.3922,6.9734,8.6266,1222.39,4.0629,1.465,49.082,1.5207,36.036,13.1071
3/03/2015,1.1168,133.74,0.7276,1.0736,1.4288,1.3981,7.0043,8.6609,1225.66,4.0597,1.4807,49.22,1.5222,36.131,13.1696
2/03/2015,1.1227,134.47,0.7294,1.0724,1.4433,1.4025,7.0456,8.706,1235.65,4.0771,1.4907,49.528,1.5303,36.297,13.1442
27/02/2015,1.124,134.05,0.7278,1.0636,1.4358,1.3995,7.0485,8.7167,1236.16,4.0576,1.4849,49.486,1.5289,36.336,13.0684
26/02/2015,1.1317,134.54,0.7301,1.0745,1.4357,1.4112,7.0831,8.776,1240.6,4.0483,1.4919,49.767,1.5293,36.57,12.9381
25/02/2015,1.1346,134.92,0.7328,1.0773,1.4388,1.4116,7.1025,8.7997,1248.89,4.0908,1.5031,49.988,1.5378,36.909,13.025
24/02/2015,1.1328,135.36,0.7344,1.0755,1.4609,1.4322,7.0842,8.7876,1261.64,4.1257,1.5225,50.137,1.542,36.884,13.149
23/02/2015,1.1298,134.5,0.7352,1.0727,1.451,1.4256,7.0686,8.7631,1253.43,4.1093,1.5041,50.063,1.5384,36.786,13.2311
20/02/2015,1.1298,133.91,0.7348,1.0718,1.4399,1.4073,7.0642,8.7635,1254.9,4.1221,1.496,50.016,1.536,36.777,13.1681
